a	a
pao2	瓟
pao2	礟
pao2	礮
pao2	袍
pao2	軳
pao2	鞄
pao2	麃
pao2	麅
pao2	齙
pao3	跑
pao4	奅
pao4	泡
pao4	炮
pao4	疱
pao4	皰
pao4	砲
pao4	礟
pao4	礮
pao4	靤
pao4	髱
pao4	麭
pei1	*丕
pei1	*怌
pei1	呸
pei1	坏
pei1	坯
pei1	垺
pei1	妚
pei1	岯
pei1	披
pei1	抷
pei1	柸
pei1	肧
pei1	胚
pei1	衃
pei1	醅
pei2	*坏
pei2	*坯
pei2	*斐
pei2	*焙
pei2	*碚
pei2	*蓓
pei2	*踣
pei2	培
pei2	岯
pei2	毰
pei2	荖
pei2	裴
pei2	裵
pei2	賠
pei2	邳
pei2	醅
pei2	阫
pei2	陪
pei2	陫
pei3	昢
pei3	琣
pei4	*妃
pei4	*朏
pei4	*淠
pei4	*琲
pei4	*肺
pei4	㻗
pei4	伂
pei4	佩
pei4	姵
pei4	嶏
pei4	帔
pei4	斾
pei4	旆
pei4	昁
pei4	沛
pei4	浿
pei4	珮
pei4	笩
pei4	翇
pei4	苝
pei4	轡
pei4	配
pei4	霈
pei4	馷
pen1	*濆
pen1	*賁
pen1	喯
pen1	噴
pen1	歕
pen2	㖹
pen2	湓
pen2	瓫
pen2	盆
pen2	葐
pen3	呠
pen3	翉
pen3	翸
pen4	*噴
pen4	喯
pen4	歕
peng1	*亨
peng1	*泙
peng1	*淜
peng1	*澎
peng1	㛁
peng1	㧸
peng1	匉
peng1	嘭
peng1	怦
peng1	恲
peng1	抨
peng1	梈
peng1	漰
peng1	烹
peng1	砰
peng1	硑
peng1	硼
peng1	磞
peng1	胓
peng1	軯
peng1	閛
peng1	駍
peng2	*堋
peng2	*磞
peng2	*逢
peng2	㦀
peng2	䮾
peng2	倗
peng2	傰
peng2	塜
peng2	塳
peng2	彭
peng2	憉
peng2	朋
peng2	棚
peng2	槰
peng2	樥
peng2	浲
peng2	淜
peng2	漨
peng2	澎
peng2	痭
peng2	硼
peng2	稝
peng2	竼
peng2	篷
peng2	纄
peng2	膨
peng2	芃
peng2	蓬
peng2	蘕
peng2	蟚
peng2	蟛
peng2	輣
peng2	錋
peng2	鑝
peng2	韸
peng2	韼
peng2	騯
peng2	髼
peng2	鬅
peng2	鬔
peng2	鵬
peng3	捧
peng3	淎
peng3	皏
peng4	*甏
peng4	*踫
peng4	堋
peng4	掽
peng4	椪
peng4	碰
pi1	*坏
pi1	*帔
pi1	*翍
pi1	*胚
pi1	*被
pi1	*邳
pi1	㓻
pi1	䤵
pi1	丕
pi1	伾
pi1	劈
pi1	匹
pi1	坯
pi1	妚
pi1	怌
pi1	悂
pi1	憵
pi1	批
pi1	披
pi1	抷
pi1	炋
pi1	狉
pi1	狓
pi1	砒
pi1	磇
pi1	秛
pi1	秠
pi1	紕
pi1	耚
pi1	肧
pi1	豾
pi1	釽
pi1	鈈
pi1	鈹
pi1	鉟
pi1	銔
pi1	鎞
pi1	阫
pi1	霹
pi1	駓
pi1	髬
pi1	鮍
pi1	鴄
pi2	*埤
pi2	*比
pi2	*猈
pi2	*痹
pi2	*罷
pi2	*芘
pi2	*蚍
pi2	*裨
pi2	*髀
pi2	㓟
pi2	啤
pi2	壀
pi2	夶
pi2	崥
pi2	朇
pi2	枇
pi2	椑
pi2	毗
pi2	毘
pi2	毞
pi2	沘
pi2	渒
pi2	焷
pi2	犤
pi2	玭
pi2	琵
pi2	疲
pi2	皮
pi2	笓
pi2	篺
pi2	紕
pi2	罢
pi2	羆
pi2	肶
pi2	脾
pi2	膍
pi2	蚽
pi2	蜱
pi2	螷
pi2	蠯
pi2	豼
pi2	貔
pi2	郫
pi2	鈈
pi2	鈚
pi2	鈹
pi2	鉟
pi2	錍
pi2	阰
pi2	陂
pi2	陴
pi2	隦
pi2	魮
pi2	魾
pi2	鼙
pi3	*劈
pi3	*否
pi3	*毗
pi3	䫌
pi3	仳
pi3	匹
pi3	噽
pi3	嚭
pi3	圮
pi3	崥
pi3	嶏
pi3	庀
pi3	疋
pi3	痞
pi3	癖
pi3	脴
pi3	苉
pi3	苤
pi3	諀
pi4	*俾
pi4	*副
pi4	*埤
pi4	*堛
pi4	*廦
pi4	*辟
pi4	僻
pi4	壀
pi4	媲
pi4	屁
pi4	揊
pi4	擗
pi4	淠
pi4	潎
pi4	澼
pi4	濞
pi4	甓
pi4	疈
pi4	癖
pi4	礔
pi4	礕
pi4	譬
pi4	闢
pi4	髲
pi4	鷿
pi4	鸊
pian1	*扁
pian1	*片
pian1	偏
pian1	媥
pian1	犏
pian1	篇
pian1	翩
pian1	萹
pian1	貵
pian1	頨
pian1	鶣
pian2	*便
pian2	*緶
pian2	*褊
pian2	楄
pian2	楩
pian2	胼
pian2	腁
pian2	諞
pian2	賆
pian2	跰
pian2	蹁
pian2	駢
pian2	騈
pian2	骿
pian3	*諞
pian3	覑
pian3	貵
pian4	*遍
pian4	徧
pian4	片
pian4	騗
pian4	騙
piao1	*嫖
piao1	*彯
piao1	*票
piao1	*縹
piao1	僄
piao1	嘌
piao1	慓
piao1	旚
piao1	暼
piao1	漂
piao1	翲
piao1	薸
piao1	螵
piao1	闝
piao1	飃
piao1	飄
piao1	魒
piao1	麅
piao2	*朴
piao2	*薸
piao2	嫖
piao2	淲
piao2	瓢
piao2	闝
piao3	*剽
piao3	*篻
piao3	勡
piao3	摽
piao3	殍
piao3	漂
piao3	犥
piao3	皫
piao3	瞟
piao3	縹
piao3	莩
piao3	醥
piao3	顠
piao4	*僄
piao4	*慓
piao4	*縹
piao4	*鰾
piao4	剽
piao4	勡
piao4	彯
piao4	徱
piao4	漂
piao4	票
piao4	篻
piao4	蔈
piao4	驃
pie1	*潎
pie1	撆
pie1	撇
pie1	氕
pie1	瞥
pie1	蟞
pie1	𢳂
pie3	*苤
pie3	丿
pie3	撆
pie3	撇
pie3	鐅
pie4	嫳
pin1	姘
pin1	拼
pin1	涄
pin1	礗
pin2	*濱
pin2	*瀕
pin2	嚬
pin2	娦
pin2	嬪
pin2	浜
pin2	滨
pin2	濵
pin2	玭
pin2	琕
pin2	矉
pin2	薲
pin2	蘋
pin2	蠙
pin2	貧
pin2	頻
pin2	顰
pin3	品
pin3	嘂
pin3	煰
pin4	*騁
pin4	牝
pin4	聘
ping1	*俜
ping1	*砰
ping1	乒
ping1	娉
ping1	甹
ping1	砯
ping1	硑
ping1	聠
ping1	艵
ping1	覮
ping1	頩
ping2	*抨
ping2	*摒
ping2	*栟
ping2	*馮
ping2	㺸
ping2	㻂
ping2	俜
ping2	凭
ping2	凴
ping2	呯
ping2	坪
ping2	屏
ping2	屛
ping2	帡
ping2	帲
ping2	幈
ping2	平
ping2	慿
ping2	憑
ping2	枰
ping2	泙
ping2	洴
ping2	炾
ping2	玶
ping2	瓶
ping2	甁
ping2	甹
ping2	秤
ping2	竮
ping2	箳
ping2	簈
ping2	缾
ping2	胓
ping2	艵
ping2	苹
ping2	荓
ping2	萍
ping2	蓱
ping2	薲
ping2	蘋
ping2	蚲
ping2	蛢
ping2	評
ping2	軿
ping2	輧
ping2	郱
ping2	銔
ping2	鮃
ping2	鵧
ping3	絣
ping4	*聘
po1	*波
po1	*頗
po1	坡
po1	昁
po1	汖
po1	沷
po1	潑
po1	癹
po1	翍
po1	鉕
po1	鏺
po1	陂
po2	*幡
po2	*番
po2	*繁
po2	嘙
po2	婆
po2	櫇
po2	畨
po2	皤
po2	碆
po2	蔢
po2	鄱
po3	剖
po3	叵
po3	尀
po3	笸
po3	箥
po3	鉕
po3	頗
po3	駊
po4	*哱
po4	*扑
po4	*拍
po4	*朴
po4	*泊
po4	*胉
po4	奤
po4	屰
po4	岶
po4	廹
po4	洦
po4	湐
po4	濼
po4	烞
po4	狛
po4	珀
po4	破
po4	砶
po4	粕
po4	蒪
po4	迫
po4	醱
po4	釙
po4	魄
pou1	剖
pou1	吥
pou1	娝
pou2	抔
pou2	抙
pou2	捊
pou2	掊
pou2	箁
pou2	裒
pou2	錇
pou3	*叵
pou3	*培
pou3	*掊
pou3	*棓
pou3	剖
pou3	勏
pou3	咅
pou3	哣
pou3	婄
pou3	犃
pou3	瓿
pou3	箁
pu1	仆
pu1	噗
pu1	扑
pu1	抪
pu1	撲
pu1	擈
pu1	攴
pu1	炇
pu1	痡
pu1	瞨
pu1	舖
pu1	豧
pu1	鋍
pu1	鋪
pu1	陠
pu1	駇
pu2	*瞨
pu2	*釙
pu2	㺪
pu2	僕
pu2	匍
pu2	圤
pu2	墣
pu2	幞
pu2	朴
pu2	樸
pu2	檏
pu2	濮
pu2	璞
pu2	穙
pu2	箁
pu2	纀
pu2	脯
pu2	莆
pu2	菐
pu2	菩
pu2	葡
pu2	蒱
pu2	蒲
pu2	襆
pu2	襥
pu2	蹼
pu2	轐
pu2	酺
pu2	醭
pu2	鏷
pu3	*哺
pu3	*埔
pu3	*樸
pu3	*賻
pu3	圃
pu3	普
pu3	暜
pu3	檏
pu3	氆
pu3	浦
pu3	溥
pu3	潽
pu3	烳
pu3	誧
pu3	諩
pu3	譜
pu3	鐠
pu4	*堡
pu4	*昢
pu4	堢
pu4	暴
pu4	曓
pu4	曝
pu4	瀑
pu4	舖
pu4	鋪
qi1	*傶
qi1	*崎
qi1	*抾
qi1	期
qi1	*溪
qi1	*緝
qi1	*豯
qi1	䗩
qi1	七
qi1	倛
qi1	僛
qi1	凄
qi1	咠
qi1	唭
qi1	嘁
qi1	妻
qi1	娸
qi1	嵠
qi1	徛
qi1	悊
qi1	悽
qi1	慼
qi1	慽
qi1	戚
qi1	捿
qi1	攲
qi1	敧
qi1	朞
qi1	柒
qi1	栖
qi1	桼
qi1	棲
qi1	榿
qi1	欺
qi1	沏
qi1	淒
qi1	漆
qi1	磎
qi1	磩
qi1	紪
qi1	緀
qi1	萋
qi1	諆
qi1	谿
qi1	豀
qi1	郪
qi1	霋
qi1	魌
qi1	鶈
qi1	鸂
qi1	鼜
qi2	*倛
qi2	*儕
qi2	*剞
qi2	*娸
qi2	*忯
qi2	*搘
qi2	*敧
qi2	*枝
qi2	*沂
qi2	*畸
qi2	*示
qi2	*肵
qi2	*艩
qi2	*薺
qi2	*觭
qi2	*諅
qi2	*諆
qi2	*踦
qi2	*霽
qi2	*齌
qi2	*齮
qi2	㓾
qi2	㥍
qi2	䳢
qi2	亓
qi2	亝
qi2	俟
qi2	其
qi2	剘
qi2	唭
qi2	圻
qi2	埼
qi2	奇
qi2	婍
qi2	岐
qi2	岓
qi2	崎
qi2	帺
qi2	弜
qi2	徛
qi2	惎
qi2	愭
qi2	懠
qi2	懻
qi2	掑
qi2	攲
qi2	斉
qi2	斊
qi2	旂
qi2	旗
qi2	朞
qi2	期
qi2	棊
qi2	棋
qi2	榰
qi2	檱
qi2	櫀
qi2	櫅
qi2	歧
qi2	淇
qi2	濝
qi2	猉
qi2	玂
qi2	琦
qi2	琪
qi2	璂
qi2	璾
qi2	畦
qi2	畿
qi2	碁
qi2	碕
qi2	祁
qi2	祇
qi2	祈
qi2	祺
qi2	禥
qi2	稘
qi2	竒
qi2	竢
qi2	粸
qi2	綥
qi2	綦
qi2	綨
qi2	翗
qi2	耆
qi2	臍
qi2	芪
qi2	萁
qi2	萕
qi2	藄
qi2	蘄
qi2	蚑
qi2	蚔
qi2	蚚
qi2	蜝
qi2	蜞
qi2	蠐
qi2	衹
qi2	褀
qi2	跂
qi2	踑
qi2	軝
qi2	鄿
qi2	釮
qi2	錡
qi2	錤
qi2	鑇
qi2	頎
qi2	騎
qi2	騏
qi2	鬐
qi2	鬾
qi2	鬿
qi2	鮨
qi2	鯕
qi2	鰭
qi2	鵸
qi2	鶀
qi2	麒
qi2	麡
qi2	齊
qi2	齐
qi3	*企
qi3	*刉
qi3	*忔
qi3	*暟
qi3	*稽
qi3	*覬
qi3	*隑
qi3	*颽
qi3	*麧
qi3	䄎
qi3	乞
qi3	启
qi3	呇
qi3	唘
qi3	啓
qi3	啔
qi3	啟
qi3	婍
qi3	屺
qi3	敧
qi3	晵
qi3	杞
qi3	棨
qi3	榿
qi3	犵
qi3	玘
qi3	盀
qi3	盵
qi3	綮
qi3	綺
qi3	芑
qi3	芞
qi3	袳
qi3	裿
qi3	諬
qi3	豈
qi3	起
qi3	邔
qi3	釳
qi3	闙
qi4	*乞
qi4	*亟
qi4	*囂
qi4	*妻
qi4	*屹
qi4	*愒
qi4	*戚
qi4	*揭
qi4	*沏
qi4	*滊
qi4	*熂
qi4	*禊
qi4	*紇
qi4	*芞
qi4	*蚑
qi4	*蛪
qi4	*褉
qi4	*趷
qi4	*跂
qi4	*隙
qi4	*餼
qi4	*鼜
qi4	*齕
qi4	㐹
qi4	㞓
qi4	䞘
qi4	仡
qi4	企
qi4	偰
qi4	呚
qi4	呮
qi4	咠
qi4	唭
qi4	噐
qi4	器
qi4	嚻
qi4	夡
qi4	契
qi4	弃
qi4	忔
qi4	恝
qi4	憇
qi4	憩
qi4	掲
qi4	揳
qi4	摖
qi4	敌
qi4	暣
qi4	栔
qi4	棄
qi4	欫
qi4	气
qi4	氣
qi4	汔
qi4	汽
qi4	泣
qi4	洓
qi4	湆
qi4	湇
qi4	湒
qi4	炁
qi4	焏
qi4	犵
qi4	甈
qi4	瘈
qi4	盵
qi4	矵
qi4	砌
qi4	硆
qi4	磜
qi4	磧
qi4	礘
qi4	籺
qi4	緝
qi4	葺
qi4	蟿
qi4	訖
qi4	諿
qi4	迄
qi4	釳
qi4	鎎
qi4	鏚
qi4	阣
qi4	隟
qia1	㤉
qia1	掐
qia1	葜
qia3	*卡
qia3	跒
qia3	酠
qia4	*冾
qia4	*楬
qia4	*珨
qia4	*跲
qia4	㓤
qia4	圶
qia4	垥
qia4	帢
qia4	恰
qia4	愘
qia4	殎
qia4	洽
qia4	烚
qia4	胢
qian1	*孅
qian1	*寋
qian1	*櫼
qian1	*殲
qian1	*縑
qian1	*纖
qian1	*舝
qian1	*藆
qian1	*虃
qian1	*虔
qian1	*謇
qian1	*讖
qian1	*雃
qian1	*韱
qian1	*鶱
qian1	*鶼
qian1	*麉
qian1	䊹
qian1	仟
qian1	僉
qian1	僊
qian1	千
qian1	厱
qian1	嗛
qian1	圱
qian1	圲
qian1	奷
qian1	婜
qian1	孯
qian1	岍
qian1	嵌
qian1	忏
qian1	愆
qian1	慳
qian1	扦
qian1	拪
qian1	掔
qian1	搴
qian1	摼
qian1	撁
qian1	攐
qian1	攑
qian1	攓
qian1	杄
qian1	檶
qian1	櫏
qian1	汘
qian1	汧
qian1	瀐
qian1	瀸
qian1	熑
qian1	燫
qian1	牽
qian1	簽
qian1	籖
qian1	籤
qian1	粁
qian1	縴
qian1	纎
qian1	羥
qian1	臤
qian1	艌
qian1	芊
qian1	茾
qian1	蚈
qian1	褰
qian1	褼
qian1	襳
qian1	覵
qian1	諐
qian1	謙
qian1	谸
qian1	蹮
qian1	躚
qian1	迁
qian1	遷
qian1	鈆
qian1	鉛
qian1	鋟
qian1	鐱
qian1	鑯
qian1	阡
qian1	韆
qian1	韯
qian1	顅
qian1	顩
qian1	騫
qian1	鬜
qian1	鵮
qian2	*乾
qian2	*僭
qian2	*嶜
qian2	*柑
qian2	*湔
qian2	*瑐
qian2	*赶
qian2	*雂
qian2	*鬋
qian2	䐶
qian2	䕭
qian2	乹
qian2	亁
qian2	仱
qian2	偂
qian2	前
qian2	墘
qian2	姏
qian2	媊
qian2	岒
qian2	忴
qian2	扲
qian2	拑
qian2	掮
qian2	揃
qian2	揵
qian2	撍
qian2	榩
qian2	橬
qian2	歬
qian2	漧
qian2	潛
qian2	潜
qian2	濳
qian2	灊
qian2	熸
qian2	燂
qian2	碊
qian2	箝
qian2	糋
qian2	羬
qian2	葥
qian2	虔
qian2	蚙
qian2	軡
qian2	鈐
qian2	鉗
qian2	銭
qian2	錢
qian2	騚
qian2	鰬
qian2	鳹
qian2	鵭
qian2	黔
qian2	黚
qian3	*嵌
qian3	*潛
qian3	*諓
qian3	*隒
qian3	㹂
qian3	嗛
qian3	嵰
qian3	忏
qian3	撖
qian3	槏
qian3	欦
qian3	浅
qian3	淺
qian3	潜
qian3	濳
qian3	繾
qian3	膁
qian3	蜸
qian3	譴
qian3	輚
qian3	遣
qian3	醆
qian3	鼸
qian4	*俔
qian4	*咁
qian4	*嗛
qian4	*婧
qian4	*嵌
qian4	*忺
qian4	*杴
qian4	*謙
qian4	*靚
qian4	㟻
qian4	倩
qian4	傔
qian4	儙
qian4	塹
qian4	壍
qian4	婙
qian4	嬱
qian4	悓
qian4	慊
qian4	棈
qian4	槧
qian4	欠
qian4	欥
qian4	歉
qian4	皘
qian4	箐
qian4	篟
qian4	綪
qian4	縴
qian4	肷
qian4	艌
qian4	芡
qian4	茜
qian4	蒨
qian4	蔳
qian4	輤
qiang1	*將
qiang1	*戧
qiang1	唴
qiang1	啌
qiang1	嗆
qiang1	将
qiang1	嶈
qiang1	搶
qiang1	摤
qiang1	斨
qiang1	椌
qiang1	槍
qiang1	溬
qiang1	牄
qiang1	猐
qiang1	瑲
qiang1	矼
qiang1	篬
qiang1	羌
qiang1	羗
qiang1	羫
qiang1	腔
qiang1	蜣
qiang1	謒
qiang1	蹌
qiang1	蹡
qiang1	錆
qiang1	錓
qiang1	鎗
qiang1	鏘
qiang1	鏹
qiang2	*嵹
qiang2	*彊
qiang2	*糨
qiang2	*襁
qiang2	*謽
qiang2	墻
qiang2	嬙
qiang2	廧
qiang2	強
qiang2	强
qiang2	戕
qiang2	檣
qiang2	漒
qiang2	爿
qiang2	牆
qiang2	糡
qiang2	繈
qiang2	繦
qiang2	膙
qiang2	艢
qiang2	蔃
qiang2	薔
qiang2	蘠
qiang3	*強
qiang3	*彊
qiang3	傸
qiang3	勥
qiang3	墏
qiang3	强
qiang3	搶
qiang3	摤
qiang3	磢
qiang3	繈
qiang3	繦
qiang3	羥
qiang3	襁
qiang3	鏹
qiang4	*戧
qiang4	唴
qiang4	嗆
qiang4	摪
qiang4	熗
qiang4	羻
qiang4	蹌
qiang4	蹡
qiao1	*俏
qiao1	*敺
qiao1	*毃
qiao1	*誚
qiao1	*雀
qiao1	塙
qiao1	墝
qiao1	墽
qiao1	嵪
qiao1	幧
qiao1	庨
qiao1	悄
qiao1	撬
qiao1	敲
qiao1	橇
qiao1	磽
qiao1	繑
qiao1	趬
qiao1	蹺
qiao1	蹻
qiao1	郻
qiao1	鄗
qiao1	鄡
qiao1	鄥
qiao1	鍫
qiao1	鍬
qiao1	鏒
qiao1	鐰
qiao1	頝
qiao1	骹
qiao1	髜
qiao2	*嶠
qiao2	*憍
qiao2	*招
qiao2	*撟
qiao2	*獢
qiao2	*磽
qiao2	*穚
qiao2	*荍
qiao2	*蕉
qiao2	*蟜
qiao2	*譑
qiao2	*鱎
qiao2	㝯
qiao2	䀉
qiao2	䎗
qiao2	乔
qiao2	僑
qiao2	劁
qiao2	喬
qiao2	嘺
qiao2	嫶
qiao2	嶕
qiao2	嶣
qiao2	憔
qiao2	敿
qiao2	槗
qiao2	樵
qiao2	橋
qiao2	毊
qiao2	潐
qiao2	燆
qiao2	犞
qiao2	癄
qiao2	瞧
qiao2	礄
qiao2	簥
qiao2	繑
qiao2	翹
qiao2	蕎
qiao2	藮
qiao2	譙
qiao2	趫
qiao2	趭
qiao2	鐈
qiao2	顦
qiao3	*雀
qiao3	巧
qiao3	悄
qiao3	愀
qiao3	燋
qiao3	釥
qiao3	頝
qiao3	鵲
qiao4	*殼
qiao4	*獟
qiao4	*譙
qiao4	㚁
qiao4	䇌
qiao4	俏
qiao4	僺
qiao4	壳
qiao4	峭
qiao4	帩
qiao4	撬
qiao4	撽
qiao4	橇
qiao4	殻
qiao4	礉
qiao4	竅
qiao4	翹
qiao4	誚
qiao4	蹺
qiao4	躈
qiao4	陗
qiao4	鞘
qiao4	鞩
qiao4	韒
qiao4	髚
qie1	切
qie1	聺
qie2	伽
qie2	癿
qie2	茄
qie3	*怚
qie3	且
qie4	*契
qie4	*慊
qie4	*沏
qie4	*砌
qie4	*緁
qie4	㤲
qie4	㰰
qie4	㾀
qie4	䟙
qie4	切
qie4	匧
qie4	唼
qie4	妾
qie4	媐
qie4	帹
qie4	怯
qie4	悏
qie4	愜
qie4	挈
qie4	朅
qie4	洯
qie4	淁
qie4	灱
qie4	灲
qie4	矵
qie4	磜
qie4	穕
qie4	窃
qie4	竊
qie4	笡
qie4	篋
qie4	緀
qie4	菨
qie4	藒
qie4	蛪
qie4	趄
qie4	踥
qie4	鍥
qie4	鯜
qin1	*儭
qin1	*寑
qin1	*廞
qin1	*撳
qin1	*梫
qin1	*菳
qin1	亲
qin1	侵
qin1	儬
qin1	唚
qin1	媇
qin1	寴
qin1	嶔
qin1	搇
qin1	欽
qin1	澵
qin1	瀙
qin1	綅
qin1	衾
qin1	親
qin1	誛
qin1	鋟
qin1	顉
qin1	駸
qin1	鮼
qin2	*嶜
qin2	*慬
qin2	*瑧
qin2	*蓁
qin2	*蚙
qin2	*衾
qin2	*覃
qin2	*覲
qin2	*軡
qin2	*轃
qin2	*鈐
qin2	*黔
qin2	㩒
qin2	䓅
qin2	䥅
qin2	勤
qin2	嗪
qin2	噙
qin2	嫀
qin2	庈
qin2	懃
qin2	懄
qin2	捦
qin2	擒
qin2	斳
qin2	檎
qin2	澿
qin2	珡
qin2	琴
qin2	琹
qin2	禽
qin2	秦
qin2	縥
qin2	耹
qin2	肣
qin2	芩
qin2	芹
qin2	菦
qin2	螓
qin2	蠄
qin2	鈙
qin2	雂
qin2	靲
qin3	*侵
qin3	坅
qin3	寑
qin3	寝
qin3	寢
qin3	昑
qin3	曋
qin3	螼
qin3	赾
qin3	鋟
qin3	顉
qin4	㤈
qin4	吢
qin4	吣
qin4	唚
qin4	嚫
qin4	抋
qin4	搇
qin4	撳
qin4	沁
qin4	臤
qin4	菣
qing1	*凊
qing1	*埥
qing1	*崝
qing1	*掅
qing1	*棈
qing1	*漀
qing1	*碃
qing1	*綪
qing1	*羥
qing1	*菁
qing1	*請
qing1	*蹞
qing1	*錆
qing1	*鑋
qing1	*鶄
qing1	*鼱
qing1	䨝
qing1	傾
qing1	卿
qing1	圊
qing1	婙
qing1	寈
qing1	氫
qing1	氰
qing1	淸
qing1	清
qing1	烴
qing1	狅
qing1	箐
qing1	蜻
qing1	軽
qing1	輕
qing1	輤
qing1	郬
qing1	靑
qing1	青
qing1	頃
qing1	鯖
qing2	*擏
qing2	*檠
qing2	*葝
qing2	*請
qing2	*鯨
qing2	㯳
qing2	傾
qing2	勍
qing2	啨
qing2	夝
qing2	情
qing2	擎
qing2	晴
qing2	暒
qing2	樈
qing2	殌
qing2	殑
qing2	狅
qing2	甠
qing2	黥
qing3	*傾
qing3	*掅
qing3	*綪
qing3	*錆
qing3	㷫
qing3	廎
qing3	檾
qing3	苘
qing3	請
qing3	輤
qing3	頃
qing4	*凊
qing4	*羻
qing4	*蟿
qing4	*親
qing4	*請
qing4	亲
qing4	媇
qing4	慶
qing4	掅
qing4	殸
qing4	汫
qing4	漀
qing4	濪
qing4	碃
qing4	磬
qing4	綮
qing4	罄
qing4	罊
qing4	謦
qing4	鑋
qing4	靘
qiong1	*桏
qiong1	宆
qiong1	焪
qiong1	熍
qiong1	穹
qiong1	芎
qiong1	銎
qiong2	*嬛
qiong2	*敻
qiong2	*矎
qiong2	*觼
qiong2	䤝
qiong2	儝
qiong2	卭
qiong2	宆
qiong2	惸
qiong2	桏
qiong2	棾
qiong2	橩
qiong2	焭
qiong2	煢
qiong2	琼
qiong2	璚
qiong2	瓊
qiong2	睘
qiong2	瞏
qiong2	穹
qiong2	窮
qiong2	竆
qiong2	笻
qiong2	筇
qiong2	舼
qiong2	芎
qiong2	蒆
qiong2	藑
qiong2	藭
qiong2	蛩
qiong2	讂
qiong2	赹
qiong2	跫
qiong2	輁
qiong2	邛
qiong3	*顈
qiong3	褧
qiu1	*啾
qiu1	*愀
qiu1	*揪
qiu1	*煍
qiu1	*瞅
qiu1	*踿
qiu1	*鍬
qiu1	*龜
qiu1	㐀
qiu1	㚱
qiu1	㳋
qiu1	丘
qiu1	丠
qiu1	亀
qiu1	偢
qiu1	噍
qiu1	坵
qiu1	媝
qiu1	恘
qiu1	揫
qiu1	楸
qiu1	矁
qiu1	秋
qiu1	篍
qiu1	緧
qiu1	萩
qiu1	蓲
qiu1	蚯
qiu1	蝵
qiu1	蟗
qiu1	蠤
qiu1	趥
qiu1	邱
qiu1	鍫
qiu1	鞦
qiu1	鞧
qiu1	鰍
qiu1	鱃
qiu1	鶖
qiu1	龝
qiu2	*仇
qiu2	*偤
qiu2	*捄
qiu2	*猷
qiu2	*觓
qiu2	*趥
qiu2	*輶
qiu2	㕤
qiu2	㞗
qiu2	䊵
qiu2	俅
qiu2	僋
qiu2	厹
qiu2	叴
qiu2	唒
qiu2	囚
qiu2	崷
qiu2	扏
qiu2	揂
qiu2	朹
qiu2	梂
qiu2	殏
qiu2	毬
qiu2	求
qiu2	汓
qiu2	泅
qiu2	浗
qiu2	渞
qiu2	湭
qiu2	煪
qiu2	犰
qiu2	玐
qiu2	球
qiu2	璆
qiu2	皳
qiu2	盚
qiu2	紌
qiu2	絿
qiu2	肍
qiu2	脙
qiu2	艽
qiu2	苬
qiu2	莍
qiu2	虬
qiu2	虯
qiu2	蛷
qiu2	蝤
qiu2	裘
qiu2	觩
qiu2	訄
qiu2	訅
qiu2	賕
qiu2	輏
qiu2	逎
qiu2	逑
qiu2	遒
qiu2	酋
qiu2	醔
qiu2	釚
qiu2	銶
qiu2	頄
qiu2	鮂
qiu2	鯄
qiu2	鰌
qiu2	鰽
qiu2	鼽
qiu3	搝
qiu3	糗
qiu3	螑
qu1	*圈
qu1	*屆
qu1	*崛
qu1	*摳
qu1	*樞
qu1	*毆
qu1	*浀
qu1	*淈
qu1	*疽
qu1	*蛆
qu1	*貙
qu1	*麴
qu1	䖦
qu1	伹
qu1	佉
qu1	凵
qu1	区
qu1	區
qu1	呿
qu1	唿
qu1	啒
qu1	屈
qu1	届
qu1	岨
qu1	岴
qu1	嶇
qu1	憈
qu1	抾
qu1	敺
qu1	曲
qu1	枢
qu1	殴
qu1	沏
qu1	瞿
qu1	砠
qu1	祛
qu1	筁
qu1	紶
qu1	胠
qu1	蛐
qu1	袪
qu1	詘
qu1	誳
qu1	趄
qu1	趋
qu1	趨
qu1	躯
qu1	軀
qu1	镼
qu1	阹
qu1	駆
qu1	駈
qu1	驅
qu1	髷
qu1	魼
qu1	鰸
qu1	鱋
qu1	鶌
qu1	麯
qu1	𡲬
qu1	𨧱
qu2	*瞿
qu2	*絇
qu2	*蚼
qu2	劬
qu2	匷
qu2	忂
qu2	懅
qu2	戵
qu2	斪
qu2	朐
qu2	欋
qu2	氍
qu2	淭
qu2	渠
qu2	灈
qu2	璖
qu2	璩
qu2	癯
qu2	磲
qu2	籧
qu2	翑
qu2	翵
qu2	胊
qu2	臞
qu2	菃
qu2	葋
qu2	蕖
qu2	蘧
qu2	蛐
qu2	螶
qu2	蟝
qu2	蠷
qu2	衢
qu2	豦
qu2	跔
qu2	躣
qu2	軥
qu2	鑺
qu2	鴝
qu2	鸜
qu2	麯
qu2	麴
qu2	鼩
qu3	*娵
qu3	㾀
qu3	取
qu3	娶
qu3	曲
qu3	浀
qu3	竬
qu3	籧
qu3	紶
qu3	詓
qu3	跔
qu3	齲
qu4	*且
qu4	*呿
qu4	*娶
qu4	*抾
qu4	*漆
qu4	*祛
qu4	*紶
qu4	*胠
qu4	*袪
qu4	*鉣
qu4	*阹
qu4	佉
qu4	刞
qu4	厷
qu4	厺
qu4	去
qu4	湨
qu4	覰
qu4	覷
qu4	覻
qu4	趣
qu4	閴
qu4	闃
qu4	魼
qu4	麮
qu4	黢
qu4	鼁
